Freq /Hz, Zr , Zi ; Name: 50_-5000
2.776757E+4;6.650270E+2;-8.840630E+2
2.569654E+4;7.178040E+2;-9.135850E+2
2.377998E+4;7.736020E+2;-9.416700E+2
2.200637E+4;8.321700E+2;-9.677120E+2
2.036504E+4;8.931600E+2;-9.919710E+2
1.884612E+4;9.569510E+2;-1.013820E+3
1.744050E+4;1.022880E+3;-1.033200E+3
1.613971E+4;1.090870E+3;-1.049470E+3
1.493594E+4;1.160400E+3;-1.062650E+3
1.382195E+4;1.231300E+3;-1.072590E+3
1.279105E+4;1.302960E+3;-1.078990E+3
1.183704E+4;1.375440E+3;-1.081890E+3
1.095418E+4;1.447780E+3;-1.081310E+3
1.013717E+4;1.519960E+3;-1.076900E+3
9.381096E+3;1.591450E+3;-1.069240E+3
8.681413E+3;1.661950E+3;-1.058220E+3
8.033915E+3;1.730920E+3;-1.043610E+3
7.434711E+3;1.798120E+3;-1.025590E+3
6.880198E+3;1.863190E+3;-1.005790E+3
6.367042E+3;1.925620E+3;-9.824660E+2
5.892161E+3;1.985880E+3;-9.577340E+2
5.452698E+3;2.043280E+3;-9.309560E+2
5.046012E+3;2.098100E+3;-9.024630E+2
4.669658E+3;2.150440E+3;-8.716870E+2
4.321375E+3;2.198710E+3;-8.409700E+2
3.999068E+3;2.244070E+3;-8.093830E+2
3.700800E+3;2.286600E+3;-7.777860E+2
3.424778E+3;2.327300E+3;-7.448620E+2
3.169343E+3;2.364390E+3;-7.125540E+2
2.932960E+3;2.398250E+3;-6.806210E+2
2.714207E+3;2.430630E+3;-6.489180E+2
2.511769E+3;2.460090E+3;-6.180970E+2
2.324431E+3;2.487520E+3;-5.868490E+2
2.151064E+3;2.512830E+3;-5.575690E+2
1.990629E+3;2.535130E+3;-5.283100E+2
1.842159E+3;2.555820E+3;-5.001370E+2
1.704763E+3;2.575360E+3;-4.724420E+2
1.577614E+3;2.593550E+3;-4.470260E+2
1.459949E+3;2.608420E+3;-4.217000E+2
1.351059E+3;2.623680E+3;-3.981640E+2
1.250291E+3;2.637200E+3;-3.752130E+2
1.157039E+3;2.649850E+3;-3.545250E+2
1.070742E+3;2.660730E+3;-3.319470E+2
9.908816E+2;2.670590E+3;-3.143960E+2
9.169773E+2;2.679180E+3;-2.938840E+2
8.485852E+2;2.688710E+3;-2.768060E+2
7.852940E+2;2.696010E+3;-2.592910E+2
7.267233E+2;2.702060E+3;-2.451600E+2
6.725211E+2;2.707200E+3;-2.294450E+2
6.223616E+2;2.713650E+3;-2.164290E+2
5.759431E+2;2.721200E+3;-2.013170E+2
5.329868E+2;2.725740E+3;-1.889520E+2
4.932343E+2;2.730380E+3;-1.789740E+2
4.564467E+2;2.734380E+3;-1.656410E+2
4.224029E+2;2.738280E+3;-1.564650E+2
3.908983E+2;2.741130E+3;-1.470990E+2
3.617434E+2;2.743120E+3;-1.358040E+2
3.347630E+2;2.745090E+3;-1.271610E+2
3.097949E+2;2.749970E+3;-1.224270E+2
2.866891E+2;2.750510E+3;-1.126000E+2
2.653065E+2;2.754870E+3;-1.055740E+2
2.455188E+2;2.755480E+3;-9.749100E+1
2.272069E+2;2.758250E+3;-9.025110E+1
2.102609E+2;2.760190E+3;-8.670890E+1
1.945787E+2;2.761110E+3;-8.068920E+1
1.800662E+2;2.759510E+3;-7.875980E+1
1.666360E+2;2.762670E+3;-6.941300E+1
1.542076E+2;2.764170E+3;-6.417300E+1
1.427061E+2;2.766360E+3;-6.188180E+1
1.320625E+2;2.767240E+3;-5.832000E+1
1.222127E+2;2.771380E+3;-5.144980E+1
1.130975E+2;2.768100E+3;-5.023050E+1
1.046622E+2;2.773630E+3;-4.869390E+1
9.685606E+1;2.765870E+3;-4.386390E+1
8.963211E+1;2.765560E+3;-4.793720E+1
8.294696E+1;2.774050E+3;-3.951650E+1
7.676041E+1;2.768620E+3;-3.709520E+1
7.103528E+1;2.768850E+3;-4.134610E+1
6.573716E+1;2.774180E+3;-3.560510E+1
6.083420E+1;2.779530E+3;-2.954640E+1
5.629692E+1;2.778520E+3;-2.805410E+1
5.209805E+1;2.768010E+3;-3.159380E+1
4.821235E+1;2.777410E+3;-2.695110E+1
4.461646E+1;2.767410E+3;-2.316650E+1
4.128877E+1;2.785050E+3;-1.681120E+1
3.820927E+1;2.785630E+3;-2.332300E+1
3.535946E+1;2.768660E+3;-2.606540E+1
3.272220E+1;2.793320E+3;-2.512760E+1
3.028163E+1;2.768880E+3;-1.555360E+1
2.802310E+1;2.764790E+3;-1.479630E+1
2.593301E+1;2.775050E+3;6.446420E+0
2.399882E+1;2.778980E+3;-1.996050E+1
2.220888E+1;2.781760E+3;-2.896240E+0
2.055244E+1;2.770790E+3;-2.301690E+1
1.901955E+1;2.769660E+3;-4.273910E+0
1.760099E+1;2.751750E+3;1.467810E+1
1.628823E+1;2.782920E+3;-1.929050E+1
1.507339E+1;2.780440E+3;-2.170680E+0
1.394915E+1;2.766160E+3;-1.320860E+1
1.290876E+1;2.819450E+3;1.503620E+1
1.194597E+1;2.784900E+3;-5.162150E+0
1.105498E+1;2.761540E+3;-1.397170E+1
1.023046E+1;2.780530E+3;-3.376420E+0
9.467424E+0;2.787080E+3;-5.844570E+0
8.761302E+0;2.750500E+3;-7.080310E-1
8.107846E+0;2.789170E+3;4.827900E+1
7.503127E+0;2.809070E+3;7.569810E+1
6.943511E+0;2.722710E+3;6.400320E+1
6.425634E+0;2.776770E+3;-3.247200E+1
5.946382E+0;2.766260E+3;1.871460E+1
5.502875E+0;2.852900E+3;4.987620E+1
5.092447E+0;2.890680E+3;2.151350E+1
4.712630E+0;2.881080E+3;3.933450E+1
4.361141E+0;2.803580E+3;1.069940E+2
4.035868E+0;2.732870E+3;-3.320860E+0
3.734856E+0;2.874380E+3;-4.218250E+1
3.456294E+0;2.863400E+3;5.364120E+1
3.198508E+0;2.758180E+3;1.099630E+1
2.959950E+0;2.808530E+3;-5.563490E+1
2.739184E+0;2.760420E+3;2.379150E+1
2.534883E+0;2.809410E+3;-9.739040E+0
2.345821E+0;2.768570E+3;-2.627010E+0
2.170859E+0;2.801900E+3;2.601490E+1
2.008947E+0;2.800370E+3;-4.073250E+1
1.859111E+0;2.725110E+3;1.864060E+1
1.720450E+0;2.809120E+3;2.811120E+1
1.592132E+0;2.790330E+3;-5.121260E+1
1.473384E+0;2.739200E+3;-1.443440E+1
1.363492E+0;2.773850E+3;2.634900E+1
1.261797E+0;2.780740E+3;-3.717520E+0
1.167687E+0;2.770760E+3;-2.118260E+1
1.080595E+0;2.743160E+3;7.198000E+0
1.000000E+0;2.775680E+3;3.635560E+1
Freq /Hz, Zr , Zi ; Name: 50_4000
5.000000E+6;1.616660E+1;1.751960E+1
4.627078E+6;1.629800E+1;1.396350E+1
4.281971E+6;1.630480E+1;1.052830E+1
3.962602E+6;1.635730E+1;7.188770E+0
3.667054E+6;1.648290E+1;3.919130E+0
3.393549E+6;1.665120E+1;7.153020E-1
3.140444E+6;1.689050E+1;-2.452540E+0
2.906216E+6;1.716790E+1;-5.597410E+0
2.689457E+6;1.749880E+1;-8.740770E+0
2.488866E+6;1.788120E+1;-1.186770E+1
2.303236E+6;1.832210E+1;-1.502620E+1
2.131450E+6;1.882000E+1;-1.821360E+1
1.972477E+6;1.936720E+1;-2.145900E+1
1.825361E+6;1.997450E+1;-2.477290E+1
1.689218E+6;2.064740E+1;-2.814580E+1
1.563229E+6;2.136680E+1;-3.161960E+1
1.446636E+6;2.216630E+1;-3.520200E+1
1.338740E+6;2.300320E+1;-3.890030E+1
1.238891E+6;2.393380E+1;-4.273700E+1
1.146489E+6;2.493470E+1;-4.673460E+1
1.060979E+6;2.599640E+1;-5.089900E+1
9.818463E+5;2.714790E+1;-5.526950E+1
9.086159E+5;2.836090E+1;-5.982290E+1
8.408474E+5;2.966500E+1;-6.462050E+1
7.781333E+5;3.108460E+1;-6.966090E+1
7.200968E+5;3.259730E+1;-7.498620E+1
6.663888E+5;3.421250E+1;-8.059070E+1
6.166866E+5;3.595430E+1;-8.651210E+1
5.706914E+5;3.782840E+1;-9.280800E+1
5.281268E+5;3.982440E+1;-9.944160E+1
4.887368E+5;4.198200E+1;-1.065120E+2
4.522847E+5;4.430860E+1;-1.139780E+2
4.185513E+5;4.681760E+1;-1.219280E+2
3.873339E+5;4.952680E+1;-1.303740E+2
3.584449E+5;5.250820E+1;-1.394310E+2
3.317105E+5;5.570910E+1;-1.489680E+2
3.069701E+5;5.917870E+1;-1.591090E+2
2.840749E+5;6.296130E+1;-1.698840E+2
2.628874E+5;6.707450E+1;-1.813370E+2
2.432801E+5;7.156800E+1;-1.934750E+2
2.251352E+5;7.649010E+1;-2.064040E+2
2.083436E+5;8.185770E+1;-2.201070E+2
1.928044E+5;8.775600E+1;-2.346330E+2
1.784242E+5;9.419860E+1;-2.500200E+2
1.651166E+5;1.012670E+2;-2.663400E+2
1.528015E+5;1.090110E+2;-2.835850E+2
1.414049E+5;1.175300E+2;-3.017860E+2
1.308583E+5;1.268710E+2;-3.210270E+2
1.210983E+5;1.371210E+2;-3.412820E+2
1.120663E+5;1.483760E+2;-3.626480E+2
1.037079E+5;1.607150E+2;-3.850660E+2
9.597288E+4;1.742390E+2;-4.085510E+2
8.881481E+4;1.890500E+2;-4.331590E+2
8.219061E+4;2.053170E+2;-4.589040E+2
7.606048E+4;2.231180E+2;-4.857460E+2
7.038756E+4;2.425700E+2;-5.136590E+2
6.513774E+4;2.638720E+2;-5.426810E+2
6.027949E+4;2.870810E+2;-5.726850E+2
5.578358E+4;3.122600E+2;-6.035270E+2
5.162300E+4;3.397020E+2;-6.352580E+2
4.777273E+4;3.694520E+2;-6.677630E+2
4.420963E+4;4.016920E+2;-7.008210E+2
4.091228E+4;4.365500E+2;-7.344280E+2
3.786087E+4;4.740890E+2;-7.683280E+2
3.503704E+4;5.145880E+2;-8.024100E+2
3.242382E+4;5.579610E+2;-8.363360E+2
3.000551E+4;6.043410E+2;-8.699440E+2
2.776757E+4;6.537110E+2;-9.031220E+2
2.569654E+4;7.062100E+2;-9.354610E+2
2.377998E+4;7.618130E+2;-9.666470E+2
2.200637E+4;8.204950E+2;-9.962710E+2
2.036504E+4;8.820380E+2;-1.024280E+3
1.884612E+4;9.464430E+2;-1.050270E+3
1.744050E+4;1.013470E+3;-1.073750E+3
1.613971E+4;1.082870E+3;-1.094670E+3
1.493594E+4;1.154260E+3;-1.112560E+3
1.382195E+4;1.227490E+3;-1.127470E+3
1.279105E+4;1.301940E+3;-1.138590E+3
1.183704E+4;1.377650E+3;-1.146430E+3
1.095418E+4;1.454070E+3;-1.150580E+3
1.013717E+4;1.530530E+3;-1.151050E+3
9.381096E+3;1.607100E+3;-1.147640E+3
8.681413E+3;1.682760E+3;-1.140750E+3
8.033915E+3;1.757140E+3;-1.129980E+3
7.434711E+3;1.831040E+3;-1.116330E+3
6.880198E+3;1.903240E+3;-1.099370E+3
6.367042E+3;1.972570E+3;-1.078700E+3
5.892161E+3;2.039590E+3;-1.055970E+3
5.452698E+3;2.104520E+3;-1.030520E+3
5.046012E+3;2.166690E+3;-1.003400E+3
4.669658E+3;2.226070E+3;-9.741260E+2
4.321375E+3;2.281480E+3;-9.437720E+2
3.999068E+3;2.335660E+3;-9.111980E+2
3.700800E+3;2.385460E+3;-8.777230E+2
3.424778E+3;2.432430E+3;-8.452430E+2
3.169343E+3;2.475960E+3;-8.109900E+2
2.932960E+3;2.517800E+3;-7.768640E+2
2.714207E+3;2.556060E+3;-7.435640E+2
2.511769E+3;2.591550E+3;-7.099620E+2
2.324431E+3;2.623800E+3;-6.762930E+2
2.151064E+3;2.654960E+3;-6.433940E+2
1.990629E+3;2.682560E+3;-6.122160E+2
1.842159E+3;2.708310E+3;-5.812190E+2
1.704763E+3;2.732020E+3;-5.506880E+2
1.577614E+3;2.753140E+3;-5.203320E+2
1.459949E+3;2.773700E+3;-4.949120E+2
1.351059E+3;2.792110E+3;-4.659210E+2
1.250291E+3;2.808330E+3;-4.406390E+2
1.157039E+3;2.822610E+3;-4.161540E+2
1.070742E+3;2.838410E+3;-3.932000E+2
9.908816E+2;2.849470E+3;-3.704510E+2
9.169773E+2;2.860250E+3;-3.478440E+2
8.485852E+2;2.872560E+3;-3.280430E+2
7.852940E+2;2.881570E+3;-3.071020E+2
7.267233E+2;2.889890E+3;-2.904450E+2
6.725211E+2;2.899760E+3;-2.718630E+2
6.223616E+2;2.906370E+3;-2.548730E+2
5.759431E+2;2.913930E+3;-2.395490E+2
5.329868E+2;2.917460E+3;-2.267430E+2
4.932343E+2;2.924880E+3;-2.138230E+2
4.564467E+2;2.930830E+3;-1.992130E+2
4.224029E+2;2.934870E+3;-1.876610E+2
3.908983E+2;2.936290E+3;-1.750300E+2
3.617434E+2;2.945230E+3;-1.636910E+2
3.347630E+2;2.945300E+3;-1.540150E+2
3.097949E+2;2.949610E+3;-1.480400E+2
2.866891E+2;2.954240E+3;-1.344130E+2
2.653065E+2;2.958200E+3;-1.276910E+2
2.455188E+2;2.957250E+3;-1.174060E+2
2.272069E+2;2.958240E+3;-1.123130E+2
2.102609E+2;2.963410E+3;-1.039890E+2
1.945787E+2;2.961650E+3;-9.763040E+1
1.800662E+2;2.962850E+3;-8.946630E+1
1.666360E+2;2.967790E+3;-8.578940E+1
1.542076E+2;2.967630E+3;-7.961440E+1
1.427061E+2;2.974650E+3;-7.210730E+1
1.320625E+2;2.972510E+3;-6.982490E+1
1.222127E+2;2.975800E+3;-6.726300E+1
1.130975E+2;2.970960E+3;-6.000250E+1
1.046622E+2;2.972800E+3;-6.235870E+1
9.685606E+1;2.976650E+3;-5.676010E+1
8.963211E+1;2.984840E+3;-5.068640E+1
8.294696E+1;2.981790E+3;-4.815930E+1
7.676041E+1;2.977250E+3;-4.619140E+1
7.103528E+1;2.979080E+3;-4.195610E+1
6.573716E+1;2.983300E+3;-3.609160E+1
6.083420E+1;2.978840E+3;-3.118670E+1
5.629692E+1;2.978940E+3;-3.244260E+1
5.209805E+1;2.978120E+3;-4.075170E+1
4.821235E+1;2.977940E+3;-2.867330E+1
4.461646E+1;2.989550E+3;-2.480430E+1
4.128877E+1;2.981440E+3;-1.447070E+1
3.820927E+1;2.984460E+3;-2.360010E+1
3.535946E+1;2.985550E+3;-3.009520E+1
3.272220E+1;2.986350E+3;-8.657290E+0
3.028163E+1;2.988270E+3;-2.806140E+1
2.802310E+1;2.998200E+3;-2.363990E+1
2.593301E+1;2.981390E+3;-3.370170E+1
2.399882E+1;2.987290E+3;-8.049380E+0
2.220888E+1;2.981500E+3;-2.070120E+1
2.055244E+1;2.992020E+3;-4.166920E+0
1.901955E+1;2.984580E+3;-2.304450E+1
1.760099E+1;2.972780E+3;-4.030880E+1
1.628823E+1;2.988680E+3;-6.037090E+0
1.507339E+1;2.978360E+3;-1.756750E+1
1.394915E+1;2.992860E+3;-1.810280E+1
1.290876E+1;2.946300E+3;-9.617150E+0
1.194597E+1;2.987180E+3;-2.029920E+1
1.105498E+1;2.987080E+3;-4.428270E+0
1.023046E+1;2.984920E+3;-6.411670E+0
9.467424E+0;2.989470E+3;-1.265970E+1
8.761302E+0;2.987100E+3;1.861510E+1
8.107846E+0;3.028520E+3;-1.493090E+1
7.503127E+0;3.045470E+3;-4.225020E+1
6.943511E+0;3.043120E+3;3.185970E+1
6.425634E+0;2.962480E+3;-7.302570E+0
5.946382E+0;3.012160E+3;7.295750E+0
5.502875E+0;3.030060E+3;-7.119360E+1
5.092447E+0;2.997160E+3;-9.580340E+1
4.712630E+0;3.006450E+3;-9.431940E+1
4.361141E+0;3.081490E+3;-1.854850E+1
4.035868E+0;2.983940E+3;4.398120E+1
3.734856E+0;2.931470E+3;-7.252530E+1
3.456294E+0;3.043760E+3;-6.940230E+1
3.198508E+0;2.996480E+3;2.004880E+1
2.959950E+0;2.936400E+3;-2.717850E+1
2.739184E+0;3.007510E+3;1.527590E+1
2.534883E+0;2.963190E+3;-4.653560E+0
2.345821E+0;3.007400E+3;-1.439340E+1
2.170859E+0;2.954260E+3;-1.544970E+1
2.008947E+0;2.964330E+3;3.221810E+1
1.859111E+0;3.034530E+3;-2.728560E+1
1.720450E+0;2.975010E+3;-3.230860E+1
1.592132E+0;2.964040E+3;4.631600E+1
1.473384E+0;3.029940E+3;6.694050E+0
1.363492E+0;2.989530E+3;-2.667980E+1
1.261797E+0;2.992500E+3;7.446440E+0
1.167687E+0;2.982820E+3;2.400290E+1
1.080595E+0;3.013620E+3;7.785190E+0
1.000000E+0;3.013710E+3;-3.939250E+0
Freq /Hz, Zr , Zi ; Name: 50_3000
5.000000E+6;1.604990E+1;1.703830E+1
4.573848E+6;1.606870E+1;1.319590E+1
4.184017E+6;1.609840E+1;9.296590E+0
3.827411E+6;1.619280E+1;5.511980E+0
3.501199E+6;1.637150E+1;1.817790E+0
3.202791E+6;1.661440E+1;-1.815100E+0
2.929815E+6;1.692680E+1;-5.422420E+0
2.680106E+6;1.731820E+1;-9.020400E+0
2.451679E+6;1.776400E+1;-1.260550E+1
2.242722E+6;1.828600E+1;-1.623930E+1
2.051574E+6;1.889030E+1;-1.990350E+1
1.876717E+6;1.955730E+1;-2.365960E+1
1.716764E+6;2.029750E+1;-2.749750E+1
1.570443E+6;2.112110E+1;-3.147160E+1
1.436594E+6;2.202560E+1;-3.557530E+1
1.314152E+6;2.301110E+1;-3.984440E+1
1.202146E+6;2.410110E+1;-4.431250E+1
1.099687E+6;2.527420E+1;-4.897690E+1
1.005960E+6;2.654230E+1;-5.388930E+1
9.202217E+5;2.793360E+1;-5.906560E+1
8.417908E+5;2.942680E+1;-6.453490E+1
7.700446E+5;3.104100E+1;-7.033780E+1
7.044134E+5;3.280380E+1;-7.651870E+1
6.443759E+5;3.468960E+1;-8.307100E+1
5.894555E+5;3.675600E+1;-9.006870E+1
5.392159E+5;3.899430E+1;-9.756160E+1
4.932583E+5;4.142260E+1;-1.055560E+2
4.512177E+5;4.405750E+1;-1.141250E+2
4.127602E+5;4.694630E+1;-1.232930E+2
3.775805E+5;5.009270E+1;-1.331460E+2
3.453991E+5;5.354960E+1;-1.436950E+2
3.159606E+5;5.736210E+1;-1.550220E+2
2.890312E+5;6.153450E+1;-1.671770E+2
2.643969E+5;6.613110E+1;-1.801830E+2
2.418623E+5;7.123290E+1;-1.941500E+2
2.212482E+5;7.685960E+1;-2.091000E+2
2.023911E+5;8.307290E+1;-2.251150E+2
1.851413E+5;9.003910E+1;-2.422550E+2
1.693616E+5;9.773040E+1;-2.605930E+2
1.549268E+5;1.062780E+2;-2.801280E+2
1.417224E+5;1.158230E+2;-3.010280E+2
1.296433E+5;1.263490E+2;-3.232270E+2
1.185937E+5;1.380660E+2;-3.468280E+2
1.084859E+5;1.512050E+2;-3.719100E+2
9.923964E+4;1.656200E+2;-3.983100E+2
9.078140E+4;1.817040E+2;-4.264310E+2
8.304406E+4;1.997540E+2;-4.559750E+2
7.596618E+4;2.194510E+2;-4.869540E+2
6.949155E+4;2.414680E+2;-5.194810E+2
6.356876E+4;2.659060E+2;-5.535870E+2
5.815076E+4;2.925840E+2;-5.889740E+2
5.319455E+4;3.222550E+2;-6.257710E+2
4.866076E+4;3.548150E+2;-6.635470E+2
4.451338E+4;3.902590E+2;-7.023280E+2
4.071948E+4;4.293880E+2;-7.421810E+2
3.724894E+4;4.725130E+2;-7.832330E+2
3.407420E+4;5.189610E+2;-8.240820E+2
3.117004E+4;5.693410E+2;-8.650450E+2
2.851341E+4;6.237130E+2;-9.058860E+2
2.608320E+4;6.822790E+2;-9.460430E+2
2.386011E+4;7.450490E+2;-9.852020E+2
2.182651E+4;8.120340E+2;-1.022900E+3
1.996622E+4;8.829760E+2;-1.058560E+3
1.826449E+4;9.579160E+2;-1.091790E+3
1.670780E+4;1.036710E+3;-1.122310E+3
1.528379E+4;1.118690E+3;-1.149530E+3
1.398115E+4;1.204150E+3;-1.173050E+3
1.278953E+4;1.292000E+3;-1.192260E+3
1.169947E+4;1.381750E+3;-1.207070E+3
1.070232E+4;1.473040E+3;-1.217190E+3
9.790156E+3;1.565390E+3;-1.222450E+3
8.955737E+3;1.658490E+3;-1.222770E+3
8.192435E+3;1.750990E+3;-1.218000E+3
7.494190E+3;1.842770E+3;-1.208790E+3
6.855457E+3;1.932700E+3;-1.194140E+3
6.271164E+3;2.020380E+3;-1.175380E+3
5.736670E+3;2.106020E+3;-1.152230E+3
5.247731E+3;2.187910E+3;-1.125180E+3
4.800465E+3;2.267170E+3;-1.095500E+3
4.391319E+3;2.342250E+3;-1.062560E+3
4.017045E+3;2.413940E+3;-1.028230E+3
3.674670E+3;2.481200E+3;-9.897430E+2
3.361477E+3;2.543880E+3;-9.517780E+2
3.074977E+3;2.603590E+3;-9.119840E+2
2.812895E+3;2.658110E+3;-8.710480E+2
2.573151E+3;2.708620E+3;-8.304050E+2
2.353840E+3;2.755130E+3;-7.901320E+2
2.153221E+3;2.798270E+3;-7.498430E+2
1.969701E+3;2.837590E+3;-7.100910E+2
1.801823E+3;2.875080E+3;-6.709190E+2
1.648253E+3;2.907730E+3;-6.329290E+2
1.507771E+3;2.937870E+3;-5.978240E+2
1.379263E+3;2.966240E+3;-5.625030E+2
1.261708E+3;2.990720E+3;-5.273660E+2
1.154172E+3;3.012530E+3;-4.960030E+2
1.055802E+3;3.033230E+3;-4.645080E+2
9.658152E+2;3.051920E+3;-4.349890E+2
8.834983E+2;3.068780E+3;-4.064790E+2
8.081974E+2;3.083660E+3;-3.797770E+2
7.393144E+2;3.097840E+3;-3.539760E+2
6.763023E+2;3.110380E+3;-3.305600E+2
6.186608E+2;3.119590E+3;-3.104470E+2
5.659320E+2;3.131870E+3;-2.872060E+2
5.176974E+2;3.140660E+3;-2.686580E+2
4.735738E+2;3.147890E+3;-2.512720E+2
4.332109E+2;3.154980E+3;-2.326510E+2
3.962882E+2;3.161820E+3;-2.170080E+2
3.625124E+2;3.168920E+3;-2.019540E+2
3.316153E+2;3.171800E+3;-1.875010E+2
3.033516E+2;3.179560E+3;-1.697450E+2
2.774968E+2;3.179760E+3;-1.610380E+2
2.538456E+2;3.184330E+3;-1.507590E+2
2.322102E+2;3.190480E+3;-1.413540E+2
2.124189E+2;3.194090E+3;-1.301540E+2
1.943143E+2;3.193800E+3;-1.192660E+2
1.777528E+2;3.198290E+3;-1.104270E+2
1.626029E+2;3.199760E+3;-1.040900E+2
1.487442E+2;3.202430E+3;-9.500340E+1
1.360666E+2;3.203330E+3;-9.130170E+1
1.244696E+2;3.204230E+3;-8.096440E+1
1.138610E+2;3.209790E+3;-7.837370E+1
1.041566E+2;3.210250E+3;-6.843490E+1
9.527928E+1;3.212290E+3;-6.415880E+1
8.715858E+1;3.211840E+3;-6.214010E+1
7.973002E+1;3.212130E+3;-6.043910E+1
7.293459E+1;3.214770E+3;-5.136320E+1
6.671835E+1;3.220890E+3;-5.626470E+1
6.103191E+1;3.214210E+3;-4.350330E+1
5.583014E+1;3.222690E+3;-4.232180E+1
5.107171E+1;3.214880E+3;-3.896290E+1
4.671885E+1;3.222780E+3;-4.151970E+1
4.273698E+1;3.219410E+3;-2.902060E+1
3.909449E+1;3.222420E+3;-3.809450E+1
3.576245E+1;3.220900E+3;-3.515100E+1
3.271440E+1;3.232500E+3;-2.007820E+1
2.992614E+1;3.217660E+3;-2.988790E+1
2.737552E+1;3.232720E+3;-2.934640E+1
2.504229E+1;3.243430E+3;-2.640870E+1
2.290793E+1;3.231470E+3;-1.272110E+1
2.095547E+1;3.226580E+3;-9.104060E+0
1.916943E+1;3.217880E+3;-2.469690E+1
1.753561E+1;3.199980E+3;-2.424690E+1
1.604104E+1;3.234420E+3;-1.016660E+1
1.467386E+1;3.218220E+3;-1.908530E+1
1.342320E+1;3.216900E+3;-1.039920E+1
1.227913E+1;3.212560E+3;-4.589930E+1
1.123258E+1;3.225240E+3;-1.130040E+1
1.027522E+1;3.231110E+3;-1.812370E+1
9.399459E+0;3.250160E+3;-6.603390E+0
8.598339E+0;3.206620E+3;4.073540E+0
7.865499E+0;3.239180E+3;2.889630E+1
7.195119E+0;3.219880E+3;1.357480E+1
6.581876E+0;3.193540E+3;-4.272930E+1
6.020900E+0;3.251190E+3;3.927170E+0
5.507736E+0;3.272710E+3;-4.344330E+1
5.038309E+0;3.235910E+3;-1.868090E+1
4.608892E+0;3.275700E+3;-4.654240E+1
4.216074E+0;3.269840E+3;1.474730E+1
3.856736E+0;3.173890E+3;-4.283790E+0
3.528025E+0;3.240610E+3;-4.748010E+0
3.227330E+0;3.252980E+3;5.009450E+1
2.952263E+0;3.212500E+3;-2.613590E+1
2.700641E+0;3.221830E+3;6.586510E+0
2.470464E+0;3.214010E+3;-8.983150E+0
2.259905E+0;3.236970E+3;1.697610E+1
2.067292E+0;3.229520E+3;-2.484420E+1
1.891096E+0;3.230620E+3;2.025970E+0
1.729917E+0;3.265420E+3;1.826890E+1
1.582476E+0;3.226090E+3;2.039810E-1
1.447601E+0;3.197030E+3;-1.936840E+1
1.324221E+0;3.259370E+3;9.671620E+0
1.211357E+0;3.231520E+3;-1.673560E-1
1.108113E+0;3.218860E+3;-7.825950E+0
1.013668E+0;3.225240E+3;-1.381380E+1
9.272723E-1;3.215970E+3;6.766880E+0
8.482405E-1;3.231270E+3;2.206100E+1
7.759446E-1;3.225860E+3;1.456250E+1
7.098105E-1;3.240020E+3;-2.136640E+1
6.493131E-1;3.242980E+3;-2.953690E+1
5.939718E-1;3.228070E+3;1.492110E+0
5.433473E-1;3.215300E+3;-7.805560E+0
4.970375E-1;3.220460E+3;-6.638220E+0
4.546748E-1;3.253170E+3;1.274270E+1
4.159227E-1;3.228720E+3;5.136090E+0
3.804735E-1;3.215760E+3;4.983520E+0
3.480456E-1;3.221460E+3;-3.417670E+1
3.183815E-1;3.227550E+3;-2.689270E+1
2.912456E-1;3.225510E+3;7.821420E+0
2.664226E-1;3.237330E+3;2.535780E+0
2.437154E-1;3.223980E+3;1.818510E+1
2.229434E-1;3.205070E+3;4.654460E+0
2.039418E-1;3.230380E+3;4.557790E+0
1.865599E-1;3.214810E+3;-2.830130E+1
1.706592E-1;3.211110E+3;6.251820E+0
1.561138E-1;3.192880E+3;3.519290E+1
1.428082E-1;3.163930E+3;1.470500E+1
1.306366E-1;3.214410E+3;-2.105280E+0
1.195025E-1;3.261520E+3;-6.871950E+0
1.093171E-1;3.232400E+3;-3.825170E+1
1.000000E-1;3.208730E+3;1.519100E+1
Freq /Hz, Zr , Zi ; Name: 50_2000
5.000000E+6;1.378080E+1;1.152230E+1
4.573848E+6;1.407750E+1;8.171150E+0
4.184017E+6;1.445200E+1;4.670860E+0
3.827411E+6;1.486060E+1;1.241090E+0
3.501199E+6;1.627900E+1;1.656760E+0
3.202791E+6;1.654320E+1;-1.936590E+0
2.929815E+6;1.686490E+1;-5.520850E+0
2.680106E+6;1.724480E+1;-9.118960E+0
2.451679E+6;1.770550E+1;-1.269600E+1
2.242722E+6;1.822740E+1;-1.630280E+1
2.051574E+6;1.882400E+1;-1.997550E+1
1.876717E+6;1.948740E+1;-2.372510E+1
1.716764E+6;2.025710E+1;-2.755770E+1
1.570443E+6;2.107120E+1;-3.152740E+1
1.436594E+6;2.197970E+1;-3.562970E+1
1.314152E+6;2.297710E+1;-3.988700E+1
1.202146E+6;2.406090E+1;-4.434930E+1
1.099687E+6;2.523540E+1;-4.901280E+1
1.005960E+6;2.650590E+1;-5.391960E+1
9.202217E+5;2.789780E+1;-5.908840E+1
8.417908E+5;2.938150E+1;-6.456240E+1
7.700446E+5;3.099900E+1;-7.035420E+1
7.044134E+5;3.275300E+1;-7.653670E+1
6.443759E+5;3.465610E+1;-8.308970E+1
5.894555E+5;3.669830E+1;-9.008380E+1
